142715;Swiping Right
53876;Zooming In With Full Hand
109365;Zooming In With Full Hand
50906;Thumb Up
126205;Swiping Up
89998;Stop Sign
50485;Doing other things
134197;Doing other things
4159;No gesture
13614;Stop Sign
5254;Stop Sign
137011;No gesture
10117;Doing other things
111659;Thumb Up
81464;Thumb Up
104116;Doing other things
38019;No gesture
116694;Stop Sign
138209;No gesture
112968;Doing other things
119834;Doing other things
67608;Doing other things
47356;Swiping Right
118763;Doing other things
9841;Zooming In With Full Hand
97662;Thumb Up
29769;Swiping Up
47141;Swiping Right
125861;Swiping Right
11601;Swiping Up
90535;Zooming In With Full Hand
68326;Stop Sign
125409;Zooming In With Full Hand
15000;Swiping Up
63501;Doing other things
70702;Doing other things
13607;Zooming In With Full Hand
2090;Doing other things
29623;Thumb Up
10976;Doing other things
68812;Swiping Up
56010;Stop Sign
130599;Stop Sign
31949;Doing other things
10511;Swiping Up
64301;Thumb Up
141069;Swiping Right
129886;Thumb Up
8365;Swiping Up
62382;Zooming In With Full Hand
115407;Zooming In With Full Hand
70492;Thumb Up
116540;Doing other things
126455;Zooming In With Full Hand
23261;Swiping Up
46908;Doing other things
11047;Doing other things
11790;Doing other things
83122;No gesture
142741;Zooming In With Full Hand
21399;Stop Sign
146312;Thumb Up
80942;Zooming In With Full Hand
60271;Zooming In With Full Hand
66200;Doing other things
124468;Doing other things
16016;Doing other things
17647;Doing other things
138576;Doing other things
58064;Swiping Right
26015;No gesture
64050;Zooming In With Full Hand
135037;Doing other things
33428;Stop Sign
3021;Stop Sign
55246;Swiping Up
16818;Doing other things
124100;Doing other things
74412;No gesture
37724;Doing other things
76890;No gesture
62853;Doing other things
107596;Swiping Right
103557;Doing other things
9123;Swiping Right
125580;Stop Sign
135669;Swiping Right
13182;Stop Sign
133991;Doing other things
50374;Zooming In With Full Hand
108976;Swiping Right
85446;Doing other things
86170;Doing other things
24464;No gesture
115725;Zooming In With Full Hand
74700;Doing other things
88546;Swiping Up
130290;Thumb Up
72245;Stop Sign
19241;Zooming In With Full Hand
35910;Doing other things
41867;Doing other things
118971;No gesture
43534;Zooming In With Full Hand
123;Doing other things
51692;Swiping Right
49174;Swiping Right
34323;Doing other things
125809;Swiping Right
67427;Swiping Up
70336;Thumb Up
36088;Zooming In With Full Hand
108990;Thumb Up
21608;Swiping Right
67829;Thumb Up
65000;Stop Sign
53581;Doing other things
35768;Zooming In With Full Hand
129714;No gesture
44978;No gesture
143289;Zooming In With Full Hand
23989;Doing other things
15303;Swiping Right
123487;Zooming In With Full Hand
52618;Zooming In With Full Hand
74142;Stop Sign
33111;Swiping Up
94733;Doing other things
21363;Swiping Up
77564;Doing other things
8464;Swiping Right
87850;Stop Sign
74940;Doing other things
79611;Thumb Up
85335;Zooming In With Full Hand
35529;No gesture
33811;Swiping Right
19091;Doing other things
141230;Swiping Up
62521;No gesture
19695;No gesture
71271;Thumb Up
98982;Doing other things
24955;Swiping Up
16879;Stop Sign
26750;Zooming In With Full Hand
113671;No gesture
96116;Zooming In With Full Hand
79036;Thumb Up
56477;Stop Sign
116036;No gesture
12860;Doing other things
17588;Doing other things
108170;Doing other things
130575;Doing other things
89044;Zooming In With Full Hand
112961;Stop Sign
120648;Thumb Up
2246;Swiping Up
81971;Stop Sign
119236;Swiping Up
140816;Thumb Up
89593;Swiping Up
43793;Doing other things
57277;Zooming In With Full Hand
111712;No gesture
13994;Swiping Right
7696;Thumb Up
118482;Swiping Right
118907;Stop Sign
140320;Stop Sign
144374;No gesture
1787;Swiping Up
114007;Swiping Up
136901;Swiping Up
13657;Stop Sign
41663;No gesture
95787;Swiping Up
80976;Swiping Up
52891;Doing other things
84280;No gesture
635;No gesture
43625;Doing other things
75225;Doing other things
48321;Thumb Up
38198;Swiping Right
133199;Zooming In With Full Hand
134980;Doing other things
111766;Thumb Up
59801;Thumb Up
141206;Swiping Right
111996;Stop Sign
111794;Swiping Right
69876;Stop Sign
47773;Swiping Right
52103;No gesture
106798;No gesture
116816;Swiping Up
20771;Swiping Up
60294;Swiping Right
119737;Doing other things
122920;Doing other things
105813;No gesture
57207;Stop Sign
128419;Doing other things
107542;Doing other things
30011;Doing other things
138213;Stop Sign
70849;Zooming In With Full Hand
47981;Zooming In With Full Hand
108011;Zooming In With Full Hand
85796;Doing other things
9610;Thumb Up
23695;No gesture
116401;Thumb Up
129754;Stop Sign
87126;Swiping Up
73936;Doing other things
71871;Swiping Up
40490;Thumb Up
85197;Zooming In With Full Hand
42238;Swiping Up
130750;Swiping Up
44803;Thumb Up
41112;Doing other things
39239;Zooming In With Full Hand
89794;Swiping Right
145481;Stop Sign
146001;No gesture
132103;No gesture
143947;Doing other things
61360;Stop Sign
136619;Swiping Up
41073;Stop Sign
103508;Doing other things
70911;Stop Sign
106188;Doing other things
128382;Stop Sign
135525;No gesture
53832;Thumb Up
26846;Swiping Up
129988;Zooming In With Full Hand
144491;Doing other things
139231;Doing other things
52051;Doing other things
65207;Swiping Right
24132;Doing other things
31885;Swiping Up
129744;Swiping Right
82179;Doing other things
25761;Swiping Right
53765;Zooming In With Full Hand
65758;No gesture
89344;Doing other things
4914;Doing other things
11510;Doing other things
103683;Swiping Right
34691;Doing other things
62040;Stop Sign
46766;Doing other things
22419;Doing other things
133230;Doing other things
123489;Swiping Right
44660;Stop Sign
94989;No gesture
93279;Doing other things
53491;Doing other things
28706;Zooming In With Full Hand
124918;No gesture
133251;Stop Sign
37899;Zooming In With Full Hand
103952;Swiping Up
100983;Swiping Right
72103;Zooming In With Full Hand
64348;Stop Sign
61556;Stop Sign
124745;Doing other things
120458;Zooming In With Full Hand
53504;Doing other things
106106;Zooming In With Full Hand
10084;Doing other things
34396;Doing other things
76934;Swiping Right
95612;Doing other things
47127;Doing other things
85047;Thumb Up
3547;Swiping Right
119186;Thumb Up
44316;Doing other things
85968;Stop Sign
128461;Swiping Right
63955;Stop Sign
58898;Zooming In With Full Hand
53877;Doing other things
87110;Stop Sign
106615;Swiping Right
134506;Zooming In With Full Hand
232;Swiping Up
42979;Zooming In With Full Hand
96561;Swiping Right
131020;No gesture
97992;Swiping Up
15067;No gesture
44935;Doing other things
38424;Swiping Right
65430;Stop Sign
42287;Swiping Up
113784;Thumb Up
101347;Zooming In With Full Hand
146454;Doing other things
84092;No gesture
62962;No gesture
35252;Doing other things
36341;Zooming In With Full Hand
17902;Doing other things
101896;Swiping Up
12280;Swiping Right
5507;Swiping Right
52575;Zooming In With Full Hand
16143;Zooming In With Full Hand
31308;Stop Sign
103428;Zooming In With Full Hand
12479;Doing other things
55344;Doing other things
34806;No gesture
112275;Swiping Right
100117;No gesture
110570;Thumb Up
95335;Stop Sign
67205;Doing other things
104431;Zooming In With Full Hand
75470;Swiping Right
36538;Zooming In With Full Hand
114610;Thumb Up
87552;Swiping Right
53840;Stop Sign
75213;Swiping Up
138635;Stop Sign
134353;Thumb Up
106256;Thumb Up
84359;No gesture
57135;Doing other things
82206;No gesture
128825;Swiping Right
111024;Thumb Up
8900;Doing other things
79514;Doing other things
5375;Stop Sign
78367;Zooming In With Full Hand
60310;Thumb Up
110566;No gesture
94242;Doing other things
139124;Zooming In With Full Hand
100323;No gesture
143173;Doing other things
98973;Stop Sign
35005;Zooming In With Full Hand
115306;Swiping Up
1852;Doing other things
56284;Thumb Up
88957;Swiping Right
28236;Doing other things
117657;Zooming In With Full Hand
68969;Swiping Up
132380;Swiping Right
60783;Swiping Right
159;Stop Sign
136451;Swiping Up
81179;Stop Sign
87558;Doing other things
73890;Stop Sign
90377;Zooming In With Full Hand
1432;Thumb Up
131916;Doing other things
36663;Swiping Right
82786;Doing other things
99339;No gesture
148044;Stop Sign
14534;Doing other things
122696;Doing other things
135197;No gesture
65802;Swiping Right
125224;Doing other things
57582;Swiping Right
17831;Swiping Up
110615;Doing other things
62343;Swiping Right
2227;No gesture
14412;Doing other things
127615;No gesture
48778;No gesture
48462;Thumb Up
14315;Doing other things
141785;Swiping Right
17139;Thumb Up
28934;Doing other things
99527;Zooming In With Full Hand
86488;Stop Sign
60779;Swiping Up
91537;No gesture
7043;Doing other things
91588;Doing other things
64298;Swiping Up
103530;Zooming In With Full Hand
11069;Stop Sign
41556;Doing other things
82741;Doing other things
17227;Zooming In With Full Hand
122885;Swiping Right
77775;Swiping Up
86290;No gesture
33920;Swiping Up
1538;Doing other things
74469;Stop Sign
71025;Doing other things
38518;Thumb Up
38567;Zooming In With Full Hand
58792;Zooming In With Full Hand
43197;Stop Sign
66477;Thumb Up
90734;Swiping Up
43287;Swiping Up
3366;No gesture
81006;Swiping Up
104887;Doing other things
113892;Swiping Up
76310;Swiping Up
68631;Swiping Right
138640;Swiping Up
61751;Doing other things
90763;Doing other things
19292;Doing other things
139306;Swiping Right
48236;Doing other things
3670;Doing other things
136798;Thumb Up
37728;Thumb Up
84252;Swiping Up
135476;Doing other things
52058;No gesture
72239;Doing other things
16309;Swiping Up
23664;Doing other things
39143;Stop Sign
54690;Thumb Up
86988;Thumb Up
111881;Swiping Right
137546;No gesture
108563;Doing other things
64776;Stop Sign
33640;Swiping Right
38700;Swiping Right
82086;Doing other things
148032;Doing other things
36153;Zooming In With Full Hand
30716;Stop Sign
72445;Thumb Up
36650;Swiping Up
82708;Swiping Right
67919;Swiping Up
131895;Swiping Right
20936;Zooming In With Full Hand
126118;No gesture
82104;Zooming In With Full Hand
93367;No gesture
90669;Doing other things
145206;Zooming In With Full Hand
27105;Zooming In With Full Hand
121726;Stop Sign
111878;Zooming In With Full Hand
81795;No gesture
66738;Doing other things
83839;Swiping Up
82318;Stop Sign
116546;Doing other things
115421;Doing other things
59437;Doing other things
33612;No gesture
58439;Swiping Up
32190;Doing other things
80702;Thumb Up
84400;Swiping Up
99419;Doing other things
125355;Swiping Up
139818;Stop Sign
139979;No gesture
88220;Doing other things
52593;Doing other things
44648;Zooming In With Full Hand
72097;Swiping Right
102479;Swiping Up
121353;Thumb Up
47784;Doing other things
92892;No gesture
24253;Swiping Up
9191;Swiping Up
79174;Stop Sign
100879;Swiping Up
56692;Zooming In With Full Hand
108997;Swiping Up
141203;Stop Sign
66362;No gesture
86581;Thumb Up
75999;Doing other things
94124;Thumb Up
93381;Zooming In With Full Hand
76248;Doing other things
82149;No gesture
103287;Doing other things
60192;No gesture
91042;Thumb Up
47337;Stop Sign
139280;Swiping Up
40786;No gesture
8383;Doing other things
138969;Stop Sign
39055;Stop Sign
95548;Swiping Up
141007;Stop Sign
70075;No gesture
143568;Zooming In With Full Hand
71461;Stop Sign
143047;Swiping Right
43385;Thumb Up
34015;Swiping Up
16510;No gesture
20555;No gesture
73286;Swiping Right
71279;Zooming In With Full Hand
100919;Doing other things
136440;Doing other things
47587;Stop Sign
128437;Zooming In With Full Hand
137968;Zooming In With Full Hand
17973;Doing other things
110140;Swiping Up
24632;Doing other things
41323;No gesture
73672;Thumb Up
78022;Doing other things
20916;Swiping Up
128010;No gesture
97531;Doing other things
75171;Doing other things
88208;Swiping Up
123850;Swiping Up
69907;Thumb Up
32269;Stop Sign
3194;Thumb Up
133475;Doing other things
59374;No gesture
11663;Thumb Up
86937;No gesture
27395;Doing other things
124570;Doing other things
95925;No gesture
144662;Doing other things
55817;Doing other things
54538;Thumb Up
107049;Zooming In With Full Hand
56833;No gesture
130706;Doing other things
55582;Doing other things
74138;No gesture
40971;Doing other things
35360;Zooming In With Full Hand
113206;Thumb Up
133447;Doing other things
139461;Doing other things
136015;Zooming In With Full Hand
22854;Doing other things
74046;Swiping Right
40797;Doing other things
67716;Doing other things
80422;Doing other things
144468;Zooming In With Full Hand
6456;No gesture
56123;Doing other things
104533;Swiping Up
113253;Thumb Up
10509;Doing other things
9786;Swiping Up
79648;No gesture
105112;Doing other things
43007;Zooming In With Full Hand
73350;Swiping Right
50561;Thumb Up
32861;Doing other things
87112;No gesture
86754;Doing other things
68153;No gesture
133347;Stop Sign
84307;Swiping Up
1515;Swiping Up
67970;Thumb Up
57259;Swiping Up
122632;Thumb Up
144289;Zooming In With Full Hand
7833;Doing other things
39903;Stop Sign
32825;Zooming In With Full Hand
33891;Doing other things
68999;Doing other things
87292;Swiping Right
16167;Zooming In With Full Hand
64741;Swiping Right
117727;Doing other things
16139;No gesture
57236;No gesture
21899;Swiping Right
100550;Zooming In With Full Hand
101513;Doing other things
134652;Stop Sign
73939;Swiping Up
106914;No gesture
5238;Swiping Up
64256;Swiping Up
9120;Swiping Right
129545;Swiping Up
105637;Zooming In With Full Hand
40382;No gesture
130245;Doing other things
13415;Doing other things
47987;Doing other things
111427;Swiping Right
112716;Swiping Right
66864;Swiping Right
20586;No gesture
136423;Swiping Right
3895;Swiping Up
70137;Doing other things
102802;Stop Sign
19728;No gesture
49506;Stop Sign
147018;Swiping Right
86830;No gesture
107117;Swiping Right
29555;Swiping Up
57282;Thumb Up
98920;Zooming In With Full Hand
125927;Doing other things
113463;Doing other things
22817;Doing other things
24299;Swiping Right
1344;Swiping Right
23249;Thumb Up
132573;Doing other things
37075;Swiping Up
120068;Thumb Up
94868;Thumb Up
110884;Stop Sign
141789;Thumb Up
79750;Doing other things
107345;No gesture
111398;Thumb Up
118967;Zooming In With Full Hand
43322;No gesture
21670;Zooming In With Full Hand
20131;Zooming In With Full Hand
68647;Thumb Up
17803;Doing other things
129730;Thumb Up
137429;Thumb Up
129746;Stop Sign
18311;Doing other things
60065;Swiping Right
79308;Zooming In With Full Hand
146687;Zooming In With Full Hand
48599;Swiping Up
35857;Thumb Up
49472;Doing other things
76011;Doing other things
8152;Swiping Right
11285;Thumb Up
115317;Swiping Up
140062;Swiping Up
40913;Doing other things
59361;Swiping Up
47381;Doing other things
52497;Thumb Up
37550;Doing other things
22981;Zooming In With Full Hand
2452;Zooming In With Full Hand
107919;Doing other things
87596;Doing other things
33655;Stop Sign
134956;Doing other things
71316;Doing other things
42179;Swiping Right
45572;Doing other things
56975;Zooming In With Full Hand
90420;Zooming In With Full Hand
98857;Stop Sign
27584;No gesture
136697;Swiping Right
51706;No gesture
147031;Swiping Right
4689;Thumb Up
97435;Zooming In With Full Hand
147278;Doing other things
112458;Doing other things
98773;Zooming In With Full Hand
53214;No gesture
28455;Swiping Up
42896;Doing other things
5519;Stop Sign
52210;Stop Sign
130753;Swiping Right
42143;Doing other things
83676;No gesture
112539;No gesture
41980;Stop Sign
84118;Zooming In With Full Hand
61415;Zooming In With Full Hand
118758;Doing other things
129329;Swiping Right
60799;Doing other things
125025;Doing other things
131840;Doing other things
26297;Zooming In With Full Hand
98433;Doing other things
49845;Thumb Up
135169;Doing other things
27203;Swiping Right
127657;Doing other things
45332;Swiping Up
125292;Swiping Up
110295;Doing other things
135654;No gesture
13554;Doing other things
133636;Stop Sign
103783;Stop Sign
121644;Thumb Up
65846;Doing other things
99482;Doing other things
21284;Doing other things
18383;Zooming In With Full Hand
54956;Thumb Up
68843;Stop Sign
141684;Stop Sign
106970;No gesture
108178;Stop Sign
38158;Zooming In With Full Hand
78911;Stop Sign
43668;Swiping Right
109872;Zooming In With Full Hand
71367;Swiping Up
102907;Doing other things
9306;Stop Sign
129157;No gesture
43576;Thumb Up
51601;Zooming In With Full Hand
29402;Doing other things
18771;No gesture
101173;Stop Sign
43580;Doing other things
101788;Swiping Right
135485;Swiping Up
108329;Zooming In With Full Hand
71582;Swiping Up
101248;No gesture
123349;No gesture
50068;Doing other things
54596;Doing other things
78338;Thumb Up
99087;Zooming In With Full Hand
138450;Doing other things
52138;Doing other things
45556;Thumb Up
89562;No gesture
34671;Doing other things
135396;Zooming In With Full Hand
56843;Swiping Up
120511;Doing other things
61960;Doing other things
100895;No gesture
94644;Swiping Right
78284;Doing other things
10238;Stop Sign
78564;Doing other things
85057;Zooming In With Full Hand
54149;Zooming In With Full Hand
11774;Swiping Right
117041;No gesture
147659;Doing other things
10413;Zooming In With Full Hand
16631;Thumb Up
3243;Thumb Up
74183;No gesture
18344;Doing other things
20915;No gesture
74997;Doing other things
99035;No gesture
117105;Thumb Up
46289;No gesture
55799;Doing other things
127797;Doing other things
48406;Swiping Right
143198;Zooming In With Full Hand
8350;Swiping Right
80682;Zooming In With Full Hand
144655;Swiping Right
35975;Doing other things
96071;Doing other things
84072;Swiping Up
87284;Swiping Right
41765;No gesture
86388;Stop Sign
144210;Thumb Up
118218;Doing other things
84230;Doing other things
124420;Zooming In With Full Hand
135891;Doing other things
97110;Stop Sign
124026;Swiping Up
80444;Zooming In With Full Hand
11723;Swiping Up
34236;Swiping Up
45496;Doing other things
59901;Zooming In With Full Hand
62471;Swiping Up
108546;Doing other things
124771;Thumb Up
135662;Doing other things
49395;Zooming In With Full Hand
107118;Swiping Up
54238;Swiping Up
1248;Swiping Up
32006;Zooming In With Full Hand
106853;Thumb Up
129790;Stop Sign
90288;Swiping Up
61899;Thumb Up
18022;Doing other things
127972;Doing other things
91395;Zooming In With Full Hand
81114;Thumb Up
131590;Doing other things
20278;Stop Sign
94284;Stop Sign
80774;Swiping Right
92300;Stop Sign
45342;Zooming In With Full Hand
85059;Thumb Up
11747;Zooming In With Full Hand
35821;Zooming In With Full Hand
111413;Thumb Up
63619;Swiping Right
10793;Doing other things
112436;Doing other things
40784;Doing other things
94181;Swiping Right
56536;Doing other things
46995;Zooming In With Full Hand
136593;Doing other things
51654;No gesture
129735;Thumb Up
79000;Zooming In With Full Hand
75518;No gesture
50288;Swiping Up
79262;Doing other things
21386;Thumb Up
105836;Thumb Up
109994;Zooming In With Full Hand
5779;Doing other things
9968;Doing other things
17806;Stop Sign
62127;Doing other things
47443;No gesture
123358;Zooming In With Full Hand
57563;Doing other things
68910;Doing other things
91287;Swiping Right
40195;Stop Sign
75478;Doing other things
111947;Zooming In With Full Hand
94401;No gesture
121746;Doing other things
133983;Doing other things
130172;No gesture
14980;Stop Sign
92330;Zooming In With Full Hand
117416;Doing other things
95081;Stop Sign
39603;Swiping Up
25309;Swiping Right
61950;Stop Sign
13836;Swiping Up
45984;Zooming In With Full Hand
31494;Doing other things
59571;Doing other things
112099;Doing other things
83330;Zooming In With Full Hand
5364;Swiping Up
92560;Stop Sign
17225;Doing other things
135040;No gesture
23295;Thumb Up
48602;Zooming In With Full Hand
136345;Stop Sign
131578;Zooming In With Full Hand
19605;Doing other things
138505;Zooming In With Full Hand
135238;Zooming In With Full Hand
487;Doing other things
107251;Doing other things
236;No gesture
97827;Doing other things
147034;Swiping Up
90751;Zooming In With Full Hand
9066;No gesture
48550;Doing other things
128947;Swiping Right
40135;Swiping Right
65226;No gesture
5158;Zooming In With Full Hand
52464;Thumb Up
1639;Doing other things
71547;Stop Sign
74252;Thumb Up
83951;Doing other things
131005;Swiping Up
103132;Zooming In With Full Hand
144762;Zooming In With Full Hand
127573;Swiping Right
84615;Thumb Up
56553;Swiping Up
18005;Stop Sign
16132;No gesture
68251;Zooming In With Full Hand
129029;No gesture
73915;Doing other things
62062;Thumb Up
50334;Swiping Up
917;Doing other things
53858;Stop Sign
98582;Swiping Right
2654;Thumb Up
14751;Thumb Up
120025;Zooming In With Full Hand
2927;Stop Sign
52048;Doing other things
105961;Swiping Right
8335;Stop Sign
59919;Doing other things
134185;Doing other things
61092;Doing other things
120987;Swiping Up
145490;Doing other things
42742;Doing other things
132889;Zooming In With Full Hand
115506;No gesture
53550;Zooming In With Full Hand
108715;Swiping Right
100183;Zooming In With Full Hand
58506;Doing other things
95906;Swiping Right
49352;Doing other things
111802;Zooming In With Full Hand
99753;Thumb Up
98547;Zooming In With Full Hand
47880;Doing other things
115188;Thumb Up
41998;Doing other things
88984;No gesture
105475;Doing other things
137840;No gesture
41941;No gesture
107135;Thumb Up
40887;Swiping Right
44691;No gesture
58004;No gesture
100153;Doing other things
92983;Doing other things
93688;Stop Sign
67106;Doing other things
7430;Thumb Up
138737;Thumb Up
106972;Swiping Up
85157;Thumb Up
66433;No gesture
42529;Swiping Right
109557;Thumb Up
71286;Doing other things
27946;Swiping Up
88534;Doing other things
102709;Doing other things
108651;Doing other things
127540;No gesture
70514;Doing other things
139195;Doing other things
64838;Zooming In With Full Hand
78122;Thumb Up
44468;Zooming In With Full Hand
141059;Stop Sign
80334;Swiping Right
77019;Doing other things
132264;Swiping Right
95818;Zooming In With Full Hand
63029;Doing other things
47035;Swiping Right
31503;Doing other things
10349;Swiping Up
81415;Thumb Up
95405;Swiping Right
54574;Doing other things
102038;Thumb Up
113635;Zooming In With Full Hand
14672;Swiping Right
133897;Swiping Right
56561;Swiping Right
140900;Swiping Up
82652;Thumb Up
105573;Stop Sign
23424;Doing other things
21511;No gesture
64674;Zooming In With Full Hand
78466;Swiping Right
11632;Swiping Right
22474;No gesture
6231;No gesture
7865;Doing other things
47738;Stop Sign
122514;Swiping Up
83164;Swiping Up
19511;No gesture
5944;Thumb Up
141619;Doing other things
84818;Doing other things
4305;Zooming In With Full Hand
34036;Doing other things
39539;Swiping Up
62951;Doing other things
1213;Swiping Up
138188;No gesture
2538;Doing other things
4898;Swiping Right
121394;Swiping Right
5579;Doing other things
63171;Doing other things
127115;Swiping Up
48329;Zooming In With Full Hand
83626;Doing other things
80782;Swiping Right
3153;Doing other things
81936;Zooming In With Full Hand
84001;No gesture
26310;Zooming In With Full Hand
103772;Doing other things
109662;Swiping Right
11914;Doing other things
22535;Swiping Up
66174;No gesture
77897;Zooming In With Full Hand
111428;No gesture
118272;Swiping Up
95500;Zooming In With Full Hand
61502;Stop Sign
98063;No gesture
40551;Swiping Up
28166;Doing other things
73787;Swiping Right
113939;Doing other things
143470;Stop Sign
52403;Doing other things
76867;Doing other things
89445;Doing other things
137953;Doing other things
128296;Doing other things
87514;Zooming In With Full Hand
105492;Swiping Up
31637;Doing other things
29531;Zooming In With Full Hand
77284;Thumb Up
103352;Stop Sign
56084;Zooming In With Full Hand
61651;Doing other things
14594;Swiping Right
93373;Stop Sign
124113;Doing other things
116452;Thumb Up
116890;Zooming In With Full Hand
80381;Stop Sign
2454;Swiping Right
124725;Thumb Up
47352;Stop Sign
30968;Thumb Up
115103;Thumb Up
65674;Doing other things
41786;Thumb Up
42094;Thumb Up
31440;No gesture
40889;Doing other things
83346;Swiping Up
59915;Stop Sign
87479;Doing other things
29410;Thumb Up
3267;Stop Sign
17853;Swiping Up
112165;Stop Sign
14538;Doing other things
68831;Doing other things
73940;Swiping Right
104271;No gesture
1481;Swiping Right
132467;Doing other things
24998;Doing other things
14333;Stop Sign
62586;Thumb Up
80265;Zooming In With Full Hand
96258;Thumb Up
108379;Stop Sign
3020;Thumb Up
69665;Swiping Up
116911;Doing other things
84276;Doing other things
53204;Doing other things
59784;Doing other things
103013;Zooming In With Full Hand
99280;Swiping Right
58155;Thumb Up
4368;Thumb Up
7496;Doing other things
72022;No gesture
137107;Doing other things
115593;Doing other things
13334;Swiping Right
122048;Stop Sign
130047;No gesture
89388;Doing other things
126948;Doing other things
16386;No gesture
23270;Stop Sign
88135;Swiping Right
51400;No gesture
1321;Doing other things
111362;No gesture
123387;Thumb Up
105692;Doing other things
69796;Swiping Right
72184;No gesture
54210;Doing other things
6362;Zooming In With Full Hand
65555;Thumb Up
9845;Swiping Right
114233;Zooming In With Full Hand
5512;Thumb Up
117590;No gesture
98086;Doing other things
121143;Swiping Right
68935;Stop Sign
111971;Swiping Right
6893;Doing other things
42079;Swiping Up
10587;No gesture
70422;Doing other things
9720;Swiping Up
125514;Swiping Up
69653;Swiping Right
33143;Stop Sign
29847;No gesture
126126;No gesture
15622;Stop Sign
30016;No gesture
53441;Stop Sign
21470;Doing other things
59375;Doing other things
130135;No gesture
47589;Zooming In With Full Hand
2895;Swiping Up
140601;Doing other things
108649;Stop Sign
119268;Stop Sign
77978;Doing other things
56073;Swiping Right
57196;Zooming In With Full Hand
136388;Doing other things
37617;Doing other things
72356;Zooming In With Full Hand
119634;Swiping Up
30546;Doing other things
100113;Zooming In With Full Hand
51481;Thumb Up
25066;Doing other things
11059;No gesture
135641;Stop Sign
52259;No gesture
17741;Stop Sign
60503;Zooming In With Full Hand
114974;Zooming In With Full Hand
117459;Swiping Up
73747;Zooming In With Full Hand
22702;Swiping Up
97796;Stop Sign
60971;Thumb Up
126235;Stop Sign
34585;Doing other things
62923;Thumb Up
103703;Stop Sign
45965;Swiping Up
144518;Stop Sign
16293;Stop Sign
113111;Stop Sign
139112;Swiping Right
34750;No gesture
106986;Swiping Up
34078;No gesture
108133;Thumb Up
140593;Thumb Up
81011;No gesture
19003;Zooming In With Full Hand
91023;Swiping Right
113395;Swiping Up
89719;Stop Sign
4894;Zooming In With Full Hand
129135;Stop Sign
10232;Doing other things
30718;Doing other things
14067;Swiping Up
20768;No gesture
106097;Swiping Right
114596;Swiping Up
77339;Doing other things
20819;Zooming In With Full Hand
13600;Doing other things
87012;Swiping Up
8292;Thumb Up
145460;Zooming In With Full Hand
16091;No gesture
100184;Doing other things
76545;Doing other things
34035;Doing other things
82984;No gesture
82063;Zooming In With Full Hand
99052;Thumb Up
135835;Thumb Up
113296;Doing other things
84756;Swiping Up
53071;Doing other things
5736;No gesture
109953;Doing other things
128022;Doing other things
112269;Doing other things
144329;Thumb Up
132746;Swiping Up
133589;Swiping Up
119538;Doing other things
47923;Swiping Up
140972;Swiping Up
25118;Stop Sign
143514;Stop Sign
140939;Doing other things
65008;Doing other things
126766;Swiping Right
78624;Thumb Up
34979;Zooming In With Full Hand
108113;Swiping Right
3376;No gesture
61001;No gesture
142908;Doing other things
55729;Swiping Right
926;Swiping Right
83741;Doing other things
61680;Stop Sign
683;No gesture
25756;Stop Sign
41681;Stop Sign
147083;Swiping Up
89968;Doing other things
119628;Swiping Right
94560;Doing other things
20490;Stop Sign
86722;Zooming In With Full Hand
41242;Swiping Right
80886;Zooming In With Full Hand
11591;Swiping Right
28724;Swiping Up
96593;Doing other things
88411;No gesture
137332;Swiping Right
3063;Thumb Up
135917;Stop Sign
45588;Swiping Up
97137;Doing other things
44552;Swiping Right
110406;Doing other things
107234;Stop Sign
64414;Stop Sign
10207;Swiping Right
94008;Zooming In With Full Hand
82486;Zooming In With Full Hand
100727;Doing other things
121976;No gesture
126339;Thumb Up
131942;Doing other things
69926;Doing other things
68615;Thumb Up
146552;Swiping Right
113375;Swiping Up
85633;Swiping Right
48492;Stop Sign
63489;Thumb Up
2515;Doing other things
132794;Zooming In With Full Hand
96266;Swiping Right
58723;No gesture
106873;No gesture
31601;Thumb Up
137579;Stop Sign
56321;Zooming In With Full Hand
13194;Doing other things
121166;Zooming In With Full Hand
132529;No gesture
13143;No gesture
30492;Thumb Up
82798;Swiping Up
6103;No gesture
146420;Stop Sign
120074;Doing other things
96388;Doing other things
142287;No gesture
93742;Swiping Up
21327;Swiping Up
75653;Stop Sign
9937;Swiping Right
57129;Doing other things
56685;Doing other things
121533;No gesture
94682;Zooming In With Full Hand
59466;Doing other things
116009;No gesture
8347;Stop Sign
83887;Doing other things
22356;Stop Sign
34791;Doing other things
137538;Doing other things
134325;Swiping Up
34363;Zooming In With Full Hand
56369;Doing other things
134437;Swiping Right
8549;Zooming In With Full Hand
45808;Zooming In With Full Hand
133744;Thumb Up
114514;Swiping Right
86972;Doing other things
38294;Doing other things
106267;Swiping Up
83929;Zooming In With Full Hand
133511;Swiping Up
87318;Swiping Right
56159;Thumb Up
23899;Doing other things
63874;Thumb Up
147135;Swiping Right
64621;Swiping Right
18321;Doing other things
95685;Swiping Up
110645;Swiping Up
85245;Thumb Up
126774;Doing other things
147884;Stop Sign
75487;Doing other things
145145;Stop Sign
99431;Stop Sign
102353;Zooming In With Full Hand
76871;No gesture
6176;Zooming In With Full Hand
63982;Doing other things
105239;Swiping Up
99211;Zooming In With Full Hand
49010;Swiping Up
31789;Swiping Right
93492;Thumb Up
115459;Swiping Up
127579;Thumb Up
144736;Doing other things
126304;Swiping Right
74553;Thumb Up
110493;Doing other things
